osm_id,code,fclass,name,geometry
6642395398,2511,convenience,ampm,POINT (-117.488524 33.9196677)
6642716479,2511,convenience,Circle K,POINT (-119.3986656 35.4011197)
6642899679,2511,convenience,7-Eleven,POINT (-118.3701082 33.8586458)
6653630198,2511,convenience,7-Eleven,POINT (-117.0985305 32.8212148)
6654202794,2511,convenience,Matador Mercado,POINT (-118.5285525 34.2374005)
6658740107,2511,convenience,ninety eight cents G store,POINT (-118.3709481 34.1726789)
6658825191,2505,department_store,Target,POINT (-118.34793 34.168844)
6678199484,2501,supermarket,Smart & Final,POINT (-117.089819 32.6519525)
6679349310,2501,supermarket,,POINT (-118.2371904 34.1505668)
6682103388,2511,convenience,,POINT (-117.8563271 33.7512561)
6689581888,2501,supermarket,Lucerne Valley Market and Hardware,POINT (-116.9450629 34.4406496)
6713234889,2501,supermarket,Jons Fresh Marketplace,POINT (-118.2896597 34.1719269)
6743320418,2501,supermarket,Grocery Outlet,POINT (-117.9764732 34.1390583)
6743320429,2505,department_store,TJ Maxx,POINT (-117.9885093 34.1413061)
6743320431,2501,supermarket,ALDI,POINT (-117.989089 34.1413663)
6743320433,2511,convenience,ampm,POINT (-117.9900369 34.1401493)
6745415686,2511,convenience,Snack Shop,POINT (-116.5463931 33.8452238)
6754101358,2501,supermarket,Vons,POINT (-117.1165674 32.8072662)
6758044181,2505,department_store,Ross,POINT (-117.011083 32.7137533)
6758044182,2501,supermarket,Smart & Final Extra!,POINT (-117.010981 32.7126802)
6761019986,2016,market_place,California Market Center,POINT (-118.25544 34.0406186)
6768356327,2511,convenience,7-Eleven,POINT (-117.9661864 34.1394188)
6768385954,2511,convenience,Louie's Liquor,POINT (-117.9003543 34.1330791)
6768395462,2505,department_store,Target,POINT (-117.9831429 34.1379446)
6768413029,2511,convenience,7-Eleven,POINT (-117.9857172 34.1371849)
6770988476,2501,supermarket,Bristol Farms,POINT (-118.4191847 33.9610857)
6772010376,2511,convenience,,POINT (-118.3181727 34.101874)
6772010377,2505,department_store,Marshalls,POINT (-118.30968 34.1023104)
6772533795,2511,convenience,AM/PM,POINT (-118.1749452 35.0580438)
6773219885,2511,convenience,Yummy.com,POINT (-118.3455912 34.0908807)
6773511188,2511,convenience,7-Eleven,POINT (-118.3221825 34.1021488)
6781887349,2511,convenience,Island Market,POINT (-117.2388504 32.7751818)
6786403113,2501,supermarket,Smart & Final,POINT (-117.1010455 32.8210907)
6786943003,2511,convenience,Snack It Up,POINT (-116.9679014 32.6238206)
6794308731,2505,department_store,Baja Duty Free,POINT (-117.0376727 32.544187)
6810225656,2511,convenience,Circle K,POINT (-118.1742779 34.6899321)
6810225658,2501,supermarket,Trader Joe's,POINT (-118.14914 34.6003065)
6810225661,2505,department_store,TJ Maxx,POINT (-118.149116 34.5994081)
6810258685,2505,department_store,Ross,POINT (-118.1453478 34.5956326)
6810258686,2501,supermarket,Smart & Final,POINT (-118.145353 34.5960019)
6810258688,2501,supermarket,Sprouts Farmers Market,POINT (-118.145326 34.5970075)
6810258703,2505,department_store,Kohl's,POINT (-118.1444182 34.6067926)
6810258726,2505,department_store,JCPenney,POINT (-118.151577 34.6040926)
6810258727,2505,department_store,Macy's,POINT (-118.1501545 34.6048059)
6810258728,2505,department_store,Dillard's,POINT (-118.1526371 34.6063143)
6810258730,2505,department_store,Sears,POINT (-118.154996 34.6046613)
6811714486,2511,convenience,ExtraMile,POINT (-118.1484355 34.6462875)
6811714508,2511,convenience,,POINT (-118.1382237 34.5829033)
6811714544,2511,convenience,ampm,POINT (-118.1362076 34.5828424)
6811714561,2505,department_store,dd's Discounts,POINT (-118.125615 34.5789105)
6811714564,2511,convenience,7-Eleven,POINT (-118.1163526 34.5799312)
6811714571,2501,supermarket,Vallarta,POINT (-118.0959283 34.5806271)
6811714578,2511,convenience,Shell,POINT (-118.094805 34.5800665)
6811714579,2511,convenience,7-Eleven,POINT (-118.094349 34.5791264)
6811714581,2501,supermarket,Super Grocers,POINT (-118.0921708 34.5788575)
6811714582,2511,convenience,ampm,POINT (-118.0856087 34.5805217)
6811714627,2501,supermarket,Stater Bros.,POINT (-118.043715 34.5592187)
6811714635,2501,supermarket,Stater Bros.,POINT (-118.0834951 34.5593868)
6811714640,2501,supermarket,Food 4 Less,POINT (-118.0862806 34.5594476)
6834419617,2511,convenience,ExtraMile,POINT (-118.1629268 34.6745327)
6834419618,2511,convenience,ExtraMile,POINT (-118.1229321 34.661278)
6835625652,2511,convenience,7-Eleven,POINT (-117.2057776 32.7525502)
6848739752,2505,department_store,Ross,POINT (-117.0710744 32.6154179)
6852863676,2501,supermarket,Canyon Lake Market,POINT (-117.2532172 33.6726501)
6894156804,2016,market_place,Canyon Gourmet,POINT (-118.6034542 34.089521)
6894591824,2511,convenience,Shell,POINT (-117.323977 33.9157116)
6898828980,2505,department_store,Sears Outlet,POINT (-118.417551 34.2024802)
6899520585,2501,supermarket,Grocery Outlet,POINT (-117.0801171 32.7566327)
6900864014,2511,convenience,7-Eleven,POINT (-118.1455232 33.7599002)
6901071714,2016,market_place,,POINT (-117.2124128 32.7520802)
6901071715,2505,department_store,Target,POINT (-117.2096695 32.7514845)
6901149905,2511,convenience,Mobil Mart,POINT (-117.6502532 34.0315401)
6901252477,2511,convenience,7-Eleven,POINT (-117.6279782 34.0287287)
6903407385,2511,convenience,7-Eleven,POINT (-118.1826246 33.7666587)
6917350374,2505,department_store,Target,POINT (-118.351041 33.9014804)
6919294747,2501,supermarket,Smart & Final,POINT (-118.7947329 34.1540178)
6919294749,2505,department_store,Target,POINT (-118.7936862 34.1475711)
6925203251,2511,convenience,7-Eleven,POINT (-117.1567978 32.7095267)
6940047937,2505,department_store,Ross,POINT (-117.6841225 34.0329405)
6940297079,2511,convenience,Chevron,POINT (-117.6899295 34.0332216)
6940301252,2501,supermarket,Smart & Final,POINT (-117.6908832 34.0324801)
6940301387,2511,convenience,,POINT (-117.6890056 34.0288913)
6940301404,2501,supermarket,Superior Groceries,POINT (-117.6878864 34.028292)
6940301732,2511,convenience,Shell,POINT (-117.68982 34.0259869)
6943886257,2501,supermarket,H Mart,POINT (-117.8395121 33.9744166)
6944153653,2501,supermarket,168 Market,POINT (-117.8720266 33.9876631)
6946755921,2511,convenience,7-Eleven,POINT (-117.8134605 33.9979511)
6953393618,2501,supermarket,Walmart Supercenter,POINT (-118.5763877 34.4440903)
6964691986,2501,supermarket,Sprouts Farmers Market,POINT (-118.0785393 33.8574579)
6965390978,2510,general,Moniker General,POINT (-117.2112173 32.7409082)
6970032907,2016,market_place,Liberty Public Market,POINT (-117.2112403 32.7401964)
6979706257,2505,department_store,Ross,POINT (-119.7522997 34.4384133)
6979706262,2501,supermarket,Smart & Final,POINT (-119.752984 34.439133)
6979756498,2501,supermarket,Grocery Outlet,POINT (-118.619044 34.4568038)
6985303726,2501,supermarket,Vons,POINT (-118.00202 34.1499864)
6985556903,2505,department_store,Ross,POINT (-117.9876351 34.1345385)
6988820262,2510,general,Diamond Mail and Shipping,POINT (-117.8129246 33.9997936)
6991343946,2501,supermarket,Smart & Final,POINT (-117.7537305 34.0784367)
6991744240,2511,convenience,Abuela Nutrition,POINT (-117.0757934 32.5970098)
6993471103,2501,supermarket,Smart & Final,POINT (-118.1260477 34.0314305)
6993884746,2016,market_place,Farmer's Market,POINT (-117.1493307 32.7494379)
6993991020,2501,supermarket,Hannam Market World,POINT (-117.8442705 33.9983724)
7007014993,2511,convenience,7-Eleven,POINT (-118.0185547 34.1309246)
7021117456,2505,department_store,Marshalls,POINT (-118.0685174 34.1514445)
7021856792,2511,convenience,90 Store,POINT (-117.4574293 33.915379)
7044749990,2511,convenience,,POINT (-117.0844588 32.5761743)
7044749991,2511,convenience,24 Hr Food Mart,POINT (-117.0845597 32.5768253)
7055381019,2501,supermarket,Grocery Outlet,POINT (-117.091309 32.6526909)
7055381020,2505,department_store,Ross,POINT (-117.090069 32.6530275)
7061965063,2511,convenience,Food Mart,POINT (-117.1109994 32.5834882)
7073917461,2501,supermarket,Trader Joe's,POINT (-118.0897248 34.1277897)
7087302287,2501,supermarket,Monarch Beach Market,POINT (-117.7109441 33.4886929)
7091113978,2501,supermarket,Acton Market,POINT (-118.1976456 34.4685864)
7093840058,2511,convenience,7-Eleven,POINT (-120.5913316 35.1191111)
7094277109,2501,supermarket,Sprouts Farmers Market,POINT (-120.6777042 35.2611504)
7097424378,2511,convenience,7-Eleven,POINT (-117.9696115 33.9929297)
7097424379,2511,convenience,Shell Select,POINT (-117.969197 33.9927658)
7115166255,2501,supermarket,Vons,POINT (-118.7156188 34.287455)
7115166261,2505,department_store,Kohl's,POINT (-118.716003 34.2885587)
7115166273,2511,convenience,7-Eleven,POINT (-118.7168183 34.2859807)
7123569047,2501,supermarket,Pioneer Point Market,POINT (-117.3612436 35.7886198)
7125236009,2505,department_store,Marshalls,POINT (-118.7694726 34.2842344)
7130279573,2505,department_store,Target,POINT (-118.739296 34.2802579)
7131809571,2501,supermarket,Muang Lao Market,POINT (-117.0933203 32.7120077)
7132333982,2501,supermarket,Valley Marketplace,POINT (-118.7777543 34.2734982)
7139897198,2501,supermarket,Trader Joe's,POINT (-118.738571 34.2808876)
7142144262,2511,convenience,,POINT (-117.0210689 32.6706724)
7158034317,2501,supermarket,Food 4 Less,POINT (-118.3077277 34.0250901)
7158037351,2511,convenience,Henry's Market,POINT (-118.2760786 34.033103)
7159837784,2505,department_store,Ross,POINT (-118.2818861 34.0477478)
7159876434,2505,department_store,Ross,POINT (-118.254118 34.0446919)
7164725391,2501,supermarket,Namaste Plaza,POINT (-117.1268725 32.9179812)
7165812027,2501,supermarket,Anh Minh,POINT (-117.9474572 33.7455914)
7168500065,2511,convenience,7-Eleven,POINT (-117.5764955 34.110262)
7170868988,2511,convenience,Circle K,POINT (-117.5754093 34.1109604)
7204986538,2511,convenience,ExtraMile,POINT (-118.1420884 33.8476532)
7221403674,2511,convenience,One Stop Mini Mart,POINT (-114.7286034 32.7151546)
7223738145,2511,convenience,7-Eleven,POINT (-117.1545535 32.821291)
7228645849,2501,supermarket,Livonia Glatt Market,POINT (-118.3865588 34.0550794)
7235984594,2511,convenience,,POINT (-118.3912116 34.031675)
7237190733,2511,convenience,Chevron,POINT (-117.105234 32.5769358)
7241158808,2511,convenience,Westside Market,POINT (-118.3832623 34.0595609)
7265084063,2511,convenience,Circle K,POINT (-117.7700705 34.0996504)
7267973757,2511,convenience,Lucky Grass Convenience Store 幸運便利店,POINT (-118.1269227 34.0626366)
7295000877,2501,supermarket,El Super,POINT (-117.0995064 32.7487518)
7320643085,2505,department_store,Ross,POINT (-117.0943506 33.1438851)
7324099542,2511,convenience,Circle K,POINT (-119.1571027 34.2923716)
7338313058,2501,supermarket,Ralphs,POINT (-118.433347 34.0260176)
7341735632,2501,supermarket,Mother's Nutritional Center,POINT (-117.3140732 34.1197828)
7341735650,2501,supermarket,El Super,POINT (-117.3215781 34.1227)
7341735665,2501,supermarket,Jimmy's Food Store,POINT (-117.3235343 34.1217115)
7352970563,2511,convenience,Food Mart,POINT (-117.2645408 33.0672993)
7365360981,2511,convenience,7-Eleven,POINT (-117.6979394 33.5938854)
7372989328,2511,convenience,7-Eleven,POINT (-118.270724 34.1092186)
7391083062,2501,supermarket,Aldi,POINT (-117.2025701 34.0759387)
7397354273,2501,supermarket,Baja Market,POINT (-117.0630613 32.5616657)
7447551558,2501,supermarket,Stater Bros.,POINT (-117.590543 33.9150104)
7447990283,2501,supermarket,Ralphs,POINT (-118.397751 34.2226187)
7450878939,2016,market_place,Quail Valley Market,POINT (-117.2410049 33.7016434)
7455528319,2016,market_place,,POINT (-117.1770632 33.6840202)
7455528320,2016,market_place,,POINT (-117.1770485 33.6838192)
7455528323,2501,supermarket,ALDI,POINT (-117.1767064 33.6826029)
7474233886,2511,convenience,Bhanu Indian Cuisine And Market,POINT (-118.0725878 34.1289374)
7477889314,2501,supermarket,Smart & Final Extra!,POINT (-117.36012 33.1896559)
7484930538,2016,market_place,Joshua Tree Open Air Market,POINT (-116.3074886 34.1398288)
7510039800,2505,department_store,Target,POINT (-118.4668575 34.1746003)
7523512348,2501,supermarket,Stater Bros.,POINT (-117.809854 33.8898517)
7523617715,2511,convenience,7-Eleven,POINT (-117.810518 33.8882117)
7529576208,2016,market_place,Quail Valley Market,POINT (-117.2410068 33.7015682)
7557754530,2501,supermarket,Barons Market,POINT (-116.9658891 32.6230008)
7564593809,2505,department_store,Target,POINT (-118.7980884 34.2735009)
7578972276,2511,convenience,Cactus Market,POINT (-118.002212 35.1262728)
7581420785,2501,supermarket,Superior Grocers,POINT (-118.1130682 34.0097166)
7590415683,2511,convenience,,POINT (-117.974937 35.1262321)
7708999678,2511,convenience,7-Eleven,POINT (-117.131314 32.8308183)
7712188719,2501,supermarket,ALDI,POINT (-117.1725729 32.906059)
7732654091,2511,convenience,ampm,POINT (-117.1378027 32.8319139)
7737339887,2501,supermarket,Jensen's Minute Shoppe,POINT (-117.1731436 34.2543017)
7737522586,2501,supermarket,Stater Bros.,POINT (-117.190455 34.2505706)
7771627076,2501,supermarket,Grocery Outlet,POINT (-119.193304 34.2107795)
7778260792,2511,convenience,7-Eleven,POINT (-117.6498279 34.0267693)
7814035494,2501,supermarket,Grocery Outlet,POINT (-119.170721 34.2708514)
7819449759,2501,supermarket,La Esperanza Ranch Market,POINT (-117.3119375 34.1087446)
7821237254,2511,convenience,Fair Market Deli,POINT (-118.4121761 34.0288244)
7830576585,2501,supermarket,Zam Zam Market,POINT (-118.3615865 33.9079408)
7832961645,2501,supermarket,Santa Cruz Market,POINT (-119.2710059 34.2783913)
7832970698,2501,supermarket,Smart & Final,POINT (-119.259391 34.2728303)
7837796736,2505,department_store,Marshalls,POINT (-116.2190116 33.7417715)
7837796737,2505,department_store,Ross,POINT (-116.2190197 33.7424928)
7838100815,2505,department_store,Ross,POINT (-118.3928043 34.0278687)
7848168023,2511,convenience,7-Eleven,POINT (-117.3075338 33.0793791)
7850519859,2505,department_store,Target,POINT (-118.0122562 33.7460795)
7853451698,2501,supermarket,Amazon Fresh,POINT (-118.6069884 34.1841827)
7859217565,2505,department_store,TJ Maxx,POINT (-120.659603 35.6465418)
7863603355,2501,supermarket,Bristol Farms,POINT (-118.472808 34.0402349)
7880432227,2505,department_store,Ross,POINT (-119.0451006 35.3386425)
7880432228,2501,supermarket,FoodMaxx,POINT (-119.051032 35.3412164)
7881991785,2511,convenience,Mickey's Italian Delicatessen & Liquor Store,POINT (-118.3981667 33.8543335)
7902540841,2505,department_store,CGX,POINT (-117.1829501 32.7276821)
7926475509,2511,convenience,King's Market,POINT (-117.4542665 33.9060491)
7929440685,2501,supermarket,Thanh Long Maria Market,POINT (-117.912403 33.7602319)
7931929123,2505,department_store,Target,POINT (-117.956748 33.9159618)
7932381439,2501,supermarket,Trader Joe's,POINT (-118.0053013 33.9490498)
7932414635,2501,supermarket,ALDI,POINT (-117.9953176 33.9457728)
7958628400,2511,convenience,76,POINT (-118.21662 34.1319603)
7958652143,2511,convenience,,POINT (-118.1989038 34.119631)
7965771929,2511,convenience,7-Eleven,POINT (-117.1736399 33.5555903)
7970559829,2511,convenience,7-Eleven,POINT (-118.344275 33.8651542)
7970933672,2511,convenience,G & M Food Mart,POINT (-118.305794 34.1832017)
7972178181,2501,supermarket,Stater Bros.,POINT (-118.0292402 33.81608)
7978998177,2511,convenience,7-Eleven,POINT (-117.9514967 33.9177347)
7994068095,2505,department_store,Marshalls,POINT (-118.3523444 33.8544792)
7996432824,2511,convenience,7-Eleven,POINT (-118.168506 33.9168128)
8001413296,2511,convenience,Bookstore Convenience Store,POINT (-118.1139503 33.7799117)
8014492657,2511,convenience,7-Eleven,POINT (-118.5358027 34.221153)
8014492665,2511,convenience,Circle K,POINT (-118.5366 34.2204429)
8014712089,2016,market_place,,POINT (-118.5365473 34.2309452)
8023541085,2501,supermarket,Foodland Market,POINT (-119.716466 34.4187604)
8024558615,2511,convenience,Shell,POINT (-117.03477 32.5943645)
8038972791,2505,department_store,Target,POINT (-117.237052 32.8793731)
8040931222,2501,supermarket,Ralphs,POINT (-117.7398868 33.8616063)
8040931237,2511,convenience,Circle K,POINT (-117.7383306 33.8614854)
8048823882,2016,market_place,Swapmeet,POINT (-118.2877712 33.8424113)
8048823883,2016,market_place,Alpine Market,POINT (-118.2877619 33.8422426)
8055195900,2501,supermarket,Manhattan Grocrery,POINT (-118.410736 33.8842201)
8086670569,2511,convenience,,POINT (-117.2401763 32.9335067)
8092872744,2505,department_store,Ross,POINT (-118.0713305 34.0737169)
8092872802,2505,department_store,TJ Maxx,POINT (-118.0751587 34.1045188)
8095362770,2501,supermarket,Ralphs,POINT (-118.5515043 34.4047171)
8104802077,2501,supermarket,99 Ranch Market,POINT (-117.8905098 33.9966146)
8119557219,2511,convenience,7-Eleven,POINT (-118.5642987 34.437258)
8119557224,2511,convenience,7-Eleven,POINT (-118.5406994 34.4221277)
8119557230,2511,convenience,Circle K,POINT (-118.5531252 34.4446219)
8119596163,2501,supermarket,ALDI,POINT (-118.5405348 34.3815461)
8122201504,2511,convenience,7-Eleven,POINT (-118.4243529 34.4266503)
8148531449,2505,department_store,Target,POINT (-117.248475 32.7456028)
8157221942,2511,convenience,7-Eleven,POINT (-117.345993 34.4264423)
8162704911,2511,convenience,7-Eleven,POINT (-115.5434123 32.9781693)
8223722221,2511,convenience,ampm,POINT (-117.2254723 34.0488091)
8229031554,2501,supermarket,Robert's Market,POINT (-118.9316768 35.3418772)
8263122221,2501,supermarket,Cardenas,POINT (-117.652523 34.0395808)
8268330781,2505,department_store,Ross,POINT (-118.3758957 34.073855)
8271899935,2511,convenience,7-Eleven,POINT (-118.4019615 34.0138504)
8279689339,2511,convenience,7-Eleven,POINT (-118.443168 34.027772)
8285344938,2501,supermarket,Gelson's,POINT (-118.4194844 34.0576934)
8290346386,2501,supermarket,Tambuli Seafood Market #1,POINT (-118.291448 34.0913194)
8294783065,2501,supermarket,Erewhon,POINT (-118.282296 34.0922375)
8295244503,2501,supermarket,Amazon Fresh,POINT (-118.555041 34.2736056)
8301071307,2511,convenience,El Camaguey,POINT (-118.412938 34.0157319)
8301099755,2511,convenience,7-Eleven,POINT (-118.4065698 34.0029845)
8301099766,2501,supermarket,Ralphs,POINT (-118.3933931 34.00228)
8301099775,2511,convenience,Mini Mart,POINT (-118.4006193 34.0113837)
8309794625,2505,department_store,TJ Maxx,POINT (-118.3292856 34.1891101)
8309794626,2505,department_store,Marshalls,POINT (-118.329621 34.1892564)
8322266865,2501,supermarket,Whole Foods Market,POINT (-118.4379298 34.0224397)
8322266870,2511,convenience,Circle K,POINT (-118.444583 34.0205401)
8328976096,2511,convenience,Shell,POINT (-118.41761 34.012266)
8328997919,2511,convenience,Quick Pick,POINT (-118.4247064 34.0082077)
8332520316,2501,supermarket,Sprouts Farmers Market,POINT (-117.3250281 33.1764097)
8347479198,2511,convenience,ampm,POINT (-118.4090049 34.0264762)
8356082496,2501,supermarket,Nijiya Market,POINT (-118.441523 34.0391052)
8356237818,2511,convenience,Shell,POINT (-117.1238827 33.5905548)
8359021434,2505,department_store,Bloomingdale's,POINT (-118.377119 34.0738493)
8365286720,2511,convenience,7-Eleven,POINT (-118.4109645 34.0115188)
8373324302,2501,supermarket,Co-opportunity Market,POINT (-118.3858088 34.0283423)
8373345466,2511,convenience,7-Eleven,POINT (-118.3747286 34.032129)
8373713195,2511,convenience,Mini Mart,POINT (-118.3780837 34.0355369)
8380079766,2511,convenience,Joe's Market,POINT (-118.384536 34.0401461)
8382278869,2016,market_place,Motor Avenue Farmers Market,POINT (-118.4113021 34.0289456)
8388434496,2511,convenience,West LA International Market,POINT (-118.4095008 34.0176378)
8395378218,2505,department_store,Burlington,POINT (-118.253562 34.0455384)
8401321328,2501,supermarket,Sprouts Farmers Market,POINT (-118.6241632 34.1894659)
8403520478,2511,convenience,7-Eleven,POINT (-118.4146891 34.004778)
8405793534,2511,convenience,7-Eleven,POINT (-118.0729134 34.0987802)
8406712242,2016,market_place,Olvera Street Mexican Marketplace,POINT (-118.2378858 34.0575542)
8416416072,2511,convenience,India Food Mart,POINT (-118.3991594 34.023481)
8419770478,2511,convenience,,POINT (-117.214173 34.5268247)
8419806018,2505,department_store,Ross,POINT (-117.2158147 34.5269536)
8423626428,2511,convenience,Rocket,POINT (-118.4382423 34.010501)
8423626442,2511,convenience,Olimpia Store,POINT (-118.41992 34.0110762)
8423626443,2511,convenience,,POINT (-118.4191023 34.0112941)
8423626454,2511,convenience,A&S Market,POINT (-118.4108706 34.0168209)
8429404362,2501,supermarket,WinCo Foods,POINT (-117.2749736 33.9340344)
8429627211,2501,supermarket,Tri-County Produce,POINT (-119.6737289 34.4185219)
8429741866,2501,supermarket,Mesa Produce,POINT (-119.7249451 34.4025192)
8430422174,2511,convenience,Shell Food Mart,POINT (-118.3997699 34.0165999)
8435936213,2511,convenience,7-Eleven,POINT (-118.3858397 34.0491121)
8439467185,2511,convenience,Sony Pictures Studio Commissary,POINT (-118.4007078 34.0175554)
8441556950,2511,convenience,Jordan Market,POINT (-118.441232 34.0543927)
8446689373,2501,supermarket,Pauma Valley Trading Center,POINT (-116.977328 33.3030745)
8447205740,2511,convenience,Mill Store/ General Store,POINT (-118.339179 34.1471245)
8447273229,2501,supermarket,Whole Foods Market,POINT (-118.3372797 34.1541437)
8459928446,2501,supermarket,Cookbook,POINT (-118.19369 34.1093518)
8462604274,2511,convenience,Sixth Market,POINT (-117.2421988 32.8800954)
8462756086,2511,convenience,Supermercado Brazil,POINT (-118.4094393 34.0168216)
8493180398,2501,supermarket,Vintage Grocers,POINT (-118.8425605 34.031185)
8530963675,2501,supermarket,Montecito Village Grocery,POINT (-119.6337171 34.4382103)
8539360824,2511,convenience,Circle K,POINT (-119.193988 34.2204106)
8539553118,2511,convenience,City Mini Mart,POINT (-119.194135 34.2079741)
8540531746,2511,convenience,7-Eleven,POINT (-117.418062 34.1071758)
8542666000,2501,supermarket,Whole Foods Market,POINT (-118.4673608 34.0535107)
8543216422,2511,convenience,Power Market,POINT (-118.412458 34.0023847)
8547936009,2505,department_store,TJ Maxx,POINT (-118.3944317 33.9971691)
8553644027,2505,department_store,Kohl's,POINT (-117.0348308 32.5924335)
8554818381,2511,convenience,Culver Market,POINT (-118.401744 34.0144403)
8596747660,2016,market_place,Beverly Mart,POINT (-118.2961899 34.0764902)
8603241924,2501,supermarket,Superior Grocers,POINT (-118.2078307 34.0968574)
8603241990,2511,convenience,Tony's Market,POINT (-118.2104105 34.0918266)
8619128405,2511,convenience,,POINT (-118.3916911 34.0550341)
8619128412,2511,convenience,Pico Glatt,POINT (-118.3947656 34.0554469)
8621893228,2501,supermarket,ALDI,POINT (-117.0351128 32.5934661)
8624120717,2501,supermarket,Aldi,POINT (-116.4928255 33.8185477)
8624227476,2501,supermarket,ALDI,POINT (-117.0077486 32.804179)
8624308274,2501,supermarket,ALDI,POINT (-117.1039186 33.1127791)
8624327164,2501,supermarket,ALDI,POINT (-117.2819851 33.2079607)
8634288831,2511,convenience,,POINT (-118.4488597 34.0302892)
8639265344,2511,convenience,7-Eleven,POINT (-117.4620102 33.9580813)
8641802316,2501,supermarket,Northgate Market,POINT (-118.4147462 33.9938289)
8644574603,2501,supermarket,Smart & Final,POINT (-117.0635731 32.7624754)
8645862069,2528,greengrocer,Cornercopia Fresh Market,POINT (-120.628023 35.2270633)
8663612432,2501,supermarket,ALDI,POINT (-117.7234237 33.609552)
8664606974,2501,supermarket,ALDI,POINT (-120.601681 35.1194119)
8664721462,2501,supermarket,ALDI,POINT (-119.1596809 34.2177387)
8664736327,2501,supermarket,ALDI,POINT (-119.1961757 34.1962436)
8665273305,2501,supermarket,Aldi,POINT (-117.5638668 34.1079371)
8665304988,2501,supermarket,Aldi,POINT (-117.5632998 33.8902294)
8665531848,2501,supermarket,ALDI,POINT (-118.8775568 34.1822265)
8665588554,2501,supermarket,Aldi,POINT (-118.7186124 34.2801249)
8666156067,2501,supermarket,ALDI,POINT (-118.5567066 34.234101)
8666189562,2501,supermarket,ALDI,POINT (-118.3213364 34.1800597)
8666189563,2501,supermarket,Aldi,POINT (-118.1310397 34.1842684)
8666230023,2501,supermarket,Aldi,POINT (-118.1454488 34.0923778)
8670162997,2501,supermarket,ALDI,POINT (-118.3035951 33.8895903)
8670188635,2501,supermarket,ALDI,POINT (-118.1262463 33.8878637)
8670192407,2501,supermarket,ALDI,POINT (-117.960027 33.7900384)
8670199748,2501,supermarket,ALDI,POINT (-117.8868253 33.7089145)
8670210074,2501,supermarket,ALDI,POINT (-118.0988644 33.9822157)
8670221297,2501,supermarket,ALDI,POINT (-117.837351 34.0269858)
8678959036,2511,convenience,Circle K,POINT (-117.453247 34.1062)
8682332357,2511,convenience,7-Eleven,POINT (-117.4396699 34.0988658)
8707394250,2511,convenience,Mobil Mart,POINT (-118.444199 34.0481434)
8717072886,2501,supermarket,Northgate Market,POINT (-118.0206364 34.0750888)
8733064558,2505,department_store,TJ Maxx,POINT (-117.0458187 32.5435477)
8737595485,2511,convenience,7-Eleven,POINT (-118.3955954 33.9932411)
8756227828,2511,convenience,Mar Vista Ranch Market,POINT (-118.4340876 34.0028734)
8756463347,2501,supermarket,Super King Markets,POINT (-118.1591498 34.1846903)
8773474135,2505,department_store,Target,POINT (-118.3789883 34.0442796)
8773474136,2501,supermarket,Smart & Final,POINT (-118.3790634 34.0439907)
8773474171,2511,convenience,Mobil Mart,POINT (-118.377612 34.0379465)
8773474183,2511,convenience,Venice Market,POINT (-118.3820692 34.0331888)
8774126117,2501,supermarket,Ani Grocery,POINT (-118.28635 34.1680952)
8787416517,2501,supermarket,Sipan market & deli,POINT (-118.2617376 34.1541466)
8787416617,2501,supermarket,Golden Market,POINT (-118.256736 34.1635125)
8787927816,2511,convenience,7-Eleven,POINT (-117.5982854 33.8783786)
8821986353,2511,convenience,Jerry's Market,POINT (-118.3893974 34.0249932)
8825811292,2501,supermarket,Grocery Outlet,POINT (-117.154996 32.7118342)
8828568447,2511,convenience,7-Eleven,POINT (-118.3456333 34.0575322)
8828568455,2511,convenience,7-Eleven,POINT (-118.3550746 34.053671)
8828568465,2505,department_store,Target,POINT (-118.3442739 34.0656852)
8828568471,2501,supermarket,Ralphs,POINT (-118.3443375 34.0937334)
8828709200,2511,convenience,Temescal Camp Store,POINT (-118.5286016 34.0538701)
8830476564,2511,convenience,Super Sun Market,POINT (-118.4349346 34.0478102)
8840288105,2501,supermarket,Smart & Final,POINT (-118.1875792 34.111276)
8846897795,2511,convenience,Speedway,POINT (-118.9694666 35.0606684)
8851569554,2511,convenience,Circle K,POINT (-116.9102696 32.7275085)
8855361600,2501,supermarket,Trader Joe's,POINT (-118.480462 34.0333612)
8858698715,2501,supermarket,North Park Produce,POINT (-116.95664 32.781012)
8873711079,2501,supermarket,Jimbo's,POINT (-117.2337859 32.9499006)
8878286926,2511,convenience,Gas Depot,POINT (-116.9360453 32.799873)
8882819034,2501,supermarket,Mother's Nutritional Center,POINT (-117.4350432 34.076822)
8884016492,2501,supermarket,Tino's Italian Grocery,POINT (-119.7046102 34.4192258)
8891227501,2511,convenience,7-Eleven,POINT (-118.462961 34.0398042)
8899424422,2016,market_place,Kobey's Swap Meet,POINT (-117.2137644 32.7568766)
8899424502,2016,market_place,Santee Swapmeet,POINT (-116.9582061 32.8474475)
8902948828,2501,supermarket,Trader Joe's,POINT (-118.3302815 33.7906764)
8910115203,2501,supermarket,Stater Bros.,POINT (-117.9803601 33.7580704)
8910125598,2501,supermarket,Whole Foods Market,POINT (-117.9907645 33.7311006)
8934061538,2501,supermarket,Smart & Final Extra!,POINT (-118.2137411 33.9342491)
8942396519,2511,convenience,Westside Liquor and Jr. Market,POINT (-118.4427317 34.0485458)
